DATASOURCE (code);PUBLISHSTATE (code);YEAR (code);REGION (code);COUNTRY (code);ALCOHOLTYPE (code);SA_0000001400 (string);SA_0000001400 (numeric);SA_0000001400 (low);SA_0000001400 (high);SA_0000001400 (comment)
GISAHMLT;PUBLISHED;1993;EUR;MLT;SA_OTHER_ALCOHOL;0.08;0.08;;;
GISAHMLT;PUBLISHED;1993;EUR;MLT;SA_TOTAL;7.21;7.21;;;
GISAHMLT;PUBLISHED;1994;EUR;MLT;SA_BEER;3.00;3;;;
GISAHMLT;PUBLISHED;1994;EUR;MLT;SA_WINE;2.09;2.09;;;
GISAHMLT;PUBLISHED;1994;EUR;MLT;SA_SPIRITS;2.06;2.06;;;
GISAHMLT;PUBLISHED;1994;EUR;MLT;SA_OTHER_ALCOHOL;0.06;0.06;;;
GISAHMLT;PUBLISHED;1994;EUR;MLT;SA_TOTAL;7.20;7.2;;;
GISAHMLT;PUBLISHED;1995;EUR;MLT;SA_BEER;2.89;2.89;;;
GISAHMLT;PUBLISHED;1995;EUR;MLT;SA_WINE;2.16;2.16;;;
GISAHMLT;PUBLISHED;1995;EUR;MLT;SA_SPIRITS;2.05;2.05;;;
GISAHMLT;PUBLISHED;1995;EUR;MLT;SA_OTHER_ALCOHOL;0.10;0.1;;;
GISAHMLT;PUBLISHED;1995;EUR;MLT;SA_TOTAL;7.19;7.19;;;
GISAHMLT;PUBLISHED;1996;EUR;MLT;SA_BEER;2.92;2.92;;;
GISAHMLT;PUBLISHED;1996;EUR;MLT;SA_WINE;2.22;2.22;;;
GISAHMLT;PUBLISHED;1996;EUR;MLT;SA_SPIRITS;2.00;2;;;
GISAHMLT;PUBLISHED;1996;EUR;MLT;SA_OTHER_ALCOHOL;0.07;0.07;;;
GISAHMLT;PUBLISHED;1996;EUR;MLT;SA_TOTAL;7.22;7.22;;;
GISAHMLT;PUBLISHED;1997;EUR;MLT;SA_BEER;2.68;2.68;;;
GISAHMLT;PUBLISHED;1997;EUR;MLT;SA_WINE;2.09;2.09;;;
GISAHMLT;PUBLISHED;1997;EUR;MLT;SA_SPIRITS;1.64;1.64;;;
GISAHMLT;PUBLISHED;1997;EUR;MLT;SA_OTHER_ALCOHOL;0.05;0.05;;;
GISAHMLT;PUBLISHED;1997;EUR;MLT;SA_TOTAL;6.46;6.46;;;
GISAHMLT;PUBLISHED;1998;EUR;MLT;SA_BEER;2.59;2.59;;;
GISAHMLT;PUBLISHED;1998;EUR;MLT;SA_WINE;2.50;2.5;;;
GISAHMLT;PUBLISHED;1998;EUR;MLT;SA_SPIRITS;1.54;1.54;;;
GISAHMLT;PUBLISHED;1998;EUR;MLT;SA_OTHER_ALCOHOL;0.07;0.07;;;
GISAHMLT;PUBLISHED;1998;EUR;MLT;SA_TOTAL;6.70;6.7;;;
GISAHMLT;PUBLISHED;1999;EUR;MLT;SA_BEER;2.70;2.7;;;
GISAHMLT;PUBLISHED;1999;EUR;MLT;SA_WINE;2.47;2.47;;;
GISAHMLT;PUBLISHED;1999;EUR;MLT;SA_SPIRITS;1.57;1.57;;;
GISAHMLT;PUBLISHED;1999;EUR;MLT;SA_OTHER_ALCOHOL;0.07;0.07;;;
GISAHMLT;PUBLISHED;1999;EUR;MLT;SA_TOTAL;6.81;6.81;;;
GISAHNLD;PUBLISHED;1990;EUR;NLD;SA_BEER;5.20;5.2;;;
GISAHNLD;PUBLISHED;1990;EUR;NLD;SA_WINE;2.29;2.29;;;
GISAHNLD;PUBLISHED;1990;EUR;NLD;SA_SPIRITS;2.42;2.42;;;
GISAHNLD;PUBLISHED;1990;EUR;NLD;SA_TOTAL;9.91;9.91;;;
GISAHNLD;PUBLISHED;1991;EUR;NLD;SA_BEER;5.11;5.11;;;
GISAHNLD;PUBLISHED;1991;EUR;NLD;SA_WINE;2.45;2.45;;;
GISAHNLD;PUBLISHED;1991;EUR;NLD;SA_SPIRITS;2.47;2.47;;;
GISAHNLD;PUBLISHED;1991;EUR;NLD;SA_TOTAL;10.03;10.03;;;
GISAHNLD;PUBLISHED;1992;EUR;NLD;SA_BEER;5.07;5.07;;;
GISAHNLD;PUBLISHED;1992;EUR;NLD;SA_WINE;2.63;2.63;;;
GISAHNLD;PUBLISHED;1992;EUR;NLD;SA_SPIRITS;2.33;2.33;;;
GISAHNLD;PUBLISHED;1992;EUR;NLD;SA_TOTAL;10.03;10.03;;;
GISAHNLD;PUBLISHED;1993;EUR;NLD;SA_BEER;4.92;4.92;;;
GISAHNLD;PUBLISHED;1993;EUR;NLD;SA_WINE;2.45;2.45;;;
GISAHNLD;PUBLISHED;1993;EUR;NLD;SA_SPIRITS;2.30;2.3;;;
GISAHNLD;PUBLISHED;1993;EUR;NLD;SA_TOTAL;9.67;9.67;;;
GISAHNLD;PUBLISHED;1994;EUR;NLD;SA_BEER;4.98;4.98;;;
GISAHNLD;PUBLISHED;1994;EUR;NLD;SA_WINE;2.53;2.53;;;
GISAHNLD;PUBLISHED;1994;EUR;NLD;SA_SPIRITS;2.17;2.17;;;
GISAHNLD;PUBLISHED;1994;EUR;NLD;SA_TOTAL;9.68;9.68;;;
GISAHNLD;PUBLISHED;1995;EUR;NLD;SA_BEER;5.04;5.04;;;
GISAHNLD;PUBLISHED;1995;EUR;NLD;SA_WINE;2.63;2.63;;;
GISAHNLD;PUBLISHED;1995;EUR;NLD;SA_SPIRITS;2.13;2.13;;;
GISAHNLD;PUBLISHED;1995;EUR;NLD;SA_TOTAL;9.80;9.8;;;
GISAHNLD;PUBLISHED;1996;EUR;NLD;SA_BEER;5.05;5.05;;;
GISAHNLD;PUBLISHED;1996;EUR;NLD;SA_WINE;2.60;2.6;;;
GISAHNLD;PUBLISHED;1996;EUR;NLD;SA_SPIRITS;2.15;2.15;;;
GISAHNLD;PUBLISHED;1996;EUR;NLD;SA_TOTAL;9.80;9.8;;;
GISAHNLD;PUBLISHED;1997;EUR;NLD;SA_BEER;5.16;5.16;;;
GISAHNLD;PUBLISHED;1997;EUR;NLD;SA_WINE;2.78;2.78;;;
GISAHNLD;PUBLISHED;1997;EUR;NLD;SA_SPIRITS;2.11;2.11;;;
GISAHNLD;PUBLISHED;1997;EUR;NLD;SA_TOTAL;10.05;10.05;;;
GISAHNLD;PUBLISHED;1998;EUR;NLD;SA_BEER;5.05;5.05;;;
GISAHNLD;PUBLISHED;1998;EUR;NLD;SA_WINE;2.85;2.85;;;
GISAHNLD;PUBLISHED;1998;EUR;NLD;SA_SPIRITS;2.03;2.03;;;
GISAHNLD;PUBLISHED;1998;EUR;NLD;SA_TOTAL;9.93;9.93;;;
GISAHNLD;PUBLISHED;1999;EUR;NLD;SA_BEER;5.08;5.08;;;
GISAHNLD;PUBLISHED;1999;EUR;NLD;SA_WINE;2.92;2.92;;;
GISAHNLD;PUBLISHED;1999;EUR;NLD;SA_SPIRITS;2.06;2.06;;;
GISAHNLD;PUBLISHED;1999;EUR;NLD;SA_TOTAL;10.06;10.06;;;
GISAHNOR;PUBLISHED;1990;EUR;NOR;SA_BEER;2.81;2.81;;;
GISAHNOR;PUBLISHED;1990;EUR;NOR;SA_WINE;0.95;0.95;;;
GISAHNOR;PUBLISHED;1990;EUR;NOR;SA_SPIRITS;1.24;1.24;;;
GISAHNOR;PUBLISHED;1990;EUR;NOR;SA_OTHER_ALCOHOL;0;0;;;
GISAHNOR;PUBLISHED;1990;EUR;NOR;SA_TOTAL;4.99;4.99;;;
GISAHNOR;PUBLISHED;1991;EUR;NOR;SA_BEER;2.85;2.85;;;
GISAHNOR;PUBLISHED;1991;EUR;NOR;SA_WINE;0.93;0.93;;;
GISAHNOR;PUBLISHED;1991;EUR;NOR;SA_SPIRITS;1.12;1.12;;;
GISAHNOR;PUBLISHED;1991;EUR;NOR;SA_OTHER_ALCOHOL;0;0;;;
GISAHNOR;PUBLISHED;1991;EUR;NOR;SA_TOTAL;4.90;4.9;;;
GISAHNOR;PUBLISHED;1992;EUR;NOR;SA_BEER;2.76;2.76;;;
GISAHNOR;PUBLISHED;1992;EUR;NOR;SA_WINE;0.91;0.91;;;
GISAHNOR;PUBLISHED;1992;EUR;NOR;SA_SPIRITS;1.00;1;;;
GISAHNOR;PUBLISHED;1992;EUR;NOR;SA_OTHER_ALCOHOL;0;0;;;
GISAHNOR;PUBLISHED;1992;EUR;NOR;SA_TOTAL;4.67;4.67;;;
GISAHNOR;PUBLISHED;1993;EUR;NOR;SA_BEER;2.67;2.67;;;
GISAHNOR;PUBLISHED;1993;EUR;NOR;SA_WINE;0.92;0.92;;;
GISAHNOR;PUBLISHED;1993;EUR;NOR;SA_SPIRITS;0.96;0.96;;;
GISAHNOR;PUBLISHED;1993;EUR;NOR;SA_OTHER_ALCOHOL;0;0;;;
GISAHNOR;PUBLISHED;1993;EUR;NOR;SA_TOTAL;4.55;4.55;;;
GISAHNOR;PUBLISHED;1994;EUR;NOR;SA_BEER;2.75;2.75;;;
GISAHNOR;PUBLISHED;1994;EUR;NOR;SA_WINE;0.99;0.99;;;
GISAHNOR;PUBLISHED;1994;EUR;NOR;SA_SPIRITS;1.00;1;;;
GISAHNOR;PUBLISHED;1994;EUR;NOR;SA_OTHER_ALCOHOL;0;0;;;
GISAHNOR;PUBLISHED;1994;EUR;NOR;SA_TOTAL;4.74;4.74;;;
GISAHNOR;PUBLISHED;1995;EUR;NOR;SA_BEER;2.75;2.75;;;
GISAHNOR;PUBLISHED;1995;EUR;NOR;SA_WINE;1.04;1.04;;;
GISAHNOR;PUBLISHED;1995;EUR;NOR;SA_SPIRITS;1.00;1;;;
GISAHNOR;PUBLISHED;1995;EUR;NOR;SA_OTHER_ALCOHOL;0;0;;;
GISAHNOR;PUBLISHED;1995;EUR;NOR;SA_TOTAL;4.79;4.79;;;
GISAHNOR;PUBLISHED;1996;EUR;NOR;SA_BEER;2.88;2.88;;;
GISAHNOR;PUBLISHED;1996;EUR;NOR;SA_WINE;1.12;1.12;;;
GISAHNOR;PUBLISHED;1996;EUR;NOR;SA_SPIRITS;1.02;1.02;;;
GISAHNOR;PUBLISHED;1996;EUR;NOR;SA_OTHER_ALCOHOL;0.02;0.02;;;
GISAHNOR;PUBLISHED;1996;EUR;NOR;SA_TOTAL;5.04;5.04;;;
GISAHNOR;PUBLISHED;1997;EUR;NOR;SA_BEER;2.95;2.95;;;
GISAHNOR;PUBLISHED;1997;EUR;NOR;SA_WINE;1.28;1.28;;;
GISAHNOR;PUBLISHED;1997;EUR;NOR;SA_SPIRITS;1.01;1.01;;;
GISAHNOR;PUBLISHED;1997;EUR;NOR;SA_OTHER_ALCOHOL;0.04;0.04;;;
GISAHNOR;PUBLISHED;1997;EUR;NOR;SA_TOTAL;5.28;5.28;;;
GISAHNOR;PUBLISHED;1998;EUR;NOR;SA_BEER;3.17;3.17;;;
GISAHNOR;PUBLISHED;1998;EUR;NOR;SA_WINE;1.23;1.23;;;
GISAHNOR;PUBLISHED;1998;EUR;NOR;SA_SPIRITS;1.03;1.03;;;
GISAHNOR;PUBLISHED;1998;EUR;NOR;SA_OTHER_ALCOHOL;0;0;;;
GISAHNOR;PUBLISHED;1998;EUR;NOR;SA_TOTAL;5.24;5.24;;;
GISAHNOR;PUBLISHED;1999;EUR;NOR;SA_BEER;2.84;2.84;;;
GISAHNOR;PUBLISHED;1999;EUR;NOR;SA_WINE;1.49;1.49;;;
GISAHNOR;PUBLISHED;1999;EUR;NOR;SA_SPIRITS;1.05;1.05;;;
GISAHNOR;PUBLISHED;1999;EUR;NOR;SA_OTHER_ALCOHOL;0.06;0.06;;;
GISAHNOR;PUBLISHED;1999;EUR;NOR;SA_TOTAL;5.45;5.45;;;
GISAHPOL;PUBLISHED;1990;EUR;POL;SA_BEER;2.02;2.02;;;
GISAHPOL;PUBLISHED;1990;EUR;POL;SA_WINE;1.08;1.08;;;
GISAHPOL;PUBLISHED;1990;EUR;POL;SA_SPIRITS;5.06;5.06;;;
GISAHPOL;PUBLISHED;1990;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1990;EUR;POL;SA_TOTAL;8.16;8.16;;;
GISAHPOL;PUBLISHED;1991;EUR;POL;SA_BEER;2.47;2.47;;;
GISAHPOL;PUBLISHED;1991;EUR;POL;SA_WINE;1.25;1.25;;;
GISAHPOL;PUBLISHED;1991;EUR;POL;SA_SPIRITS;4.91;4.91;;;
GISAHPOL;PUBLISHED;1991;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1991;EUR;POL;SA_TOTAL;8.63;8.63;;;
GISAHPOL;PUBLISHED;1992;EUR;POL;SA_BEER;2.55;2.55;;;
GISAHPOL;PUBLISHED;1992;EUR;POL;SA_WINE;1.10;1.1;;;
GISAHPOL;PUBLISHED;1992;EUR;POL;SA_SPIRITS;4.62;4.62;;;
GISAHPOL;PUBLISHED;1992;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1992;EUR;POL;SA_TOTAL;8.27;8.27;;;
GISAHPOL;PUBLISHED;1993;EUR;POL;SA_BEER;2.16;2.16;;;
GISAHPOL;PUBLISHED;1993;EUR;POL;SA_WINE;1.08;1.08;;;
GISAHPOL;PUBLISHED;1993;EUR;POL;SA_SPIRITS;5.15;5.15;;;
GISAHPOL;PUBLISHED;1993;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1993;EUR;POL;SA_TOTAL;8.39;8.39;;;
GISAHPOL;PUBLISHED;1994;EUR;POL;SA_BEER;2.37;2.37;;;
GISAHPOL;PUBLISHED;1994;EUR;POL;SA_WINE;0.99;0.99;;;
GISAHPOL;PUBLISHED;1994;EUR;POL;SA_SPIRITS;4.95;4.95;;;
GISAHPOL;PUBLISHED;1994;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1994;EUR;POL;SA_TOTAL;8.31;8.31;;;
GISAHPOL;PUBLISHED;1995;EUR;POL;SA_BEER;2.52;2.52;;;
GISAHPOL;PUBLISHED;1995;EUR;POL;SA_WINE;0.97;0.97;;;
GISAHPOL;PUBLISHED;1995;EUR;POL;SA_SPIRITS;4.52;4.52;;;
GISAHPOL;PUBLISHED;1995;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1995;EUR;POL;SA_TOTAL;8.01;8.01;;;
GISAHPOL;PUBLISHED;1996;EUR;POL;SA_BEER;2.74;2.74;;;
GISAHPOL;PUBLISHED;1996;EUR;POL;SA_WINE;1.45;1.45;;;
GISAHPOL;PUBLISHED;1996;EUR;POL;SA_SPIRITS;3.72;3.72;;;
GISAHPOL;PUBLISHED;1996;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1996;EUR;POL;SA_TOTAL;7.91;7.91;;;
GISAHPOL;PUBLISHED;1997;EUR;POL;SA_BEER;3.16;3.16;;;
GISAHPOL;PUBLISHED;1997;EUR;POL;SA_WINE;1.79;1.79;;;
GISAHPOL;PUBLISHED;1997;EUR;POL;SA_SPIRITS;3.56;3.56;;;
GISAHPOL;PUBLISHED;1997;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1997;EUR;POL;SA_TOTAL;8.51;8.51;;;
GISAHPOL;PUBLISHED;1998;EUR;POL;SA_BEER;3.40;3.4;;;
GISAHPOL;PUBLISHED;1998;EUR;POL;SA_WINE;1.90;1.9;;;
GISAHPOL;PUBLISHED;1998;EUR;POL;SA_SPIRITS;3.02;3.02;;;
GISAHPOL;PUBLISHED;1998;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1998;EUR;POL;SA_TOTAL;8.32;8.32;;;
GISAHPOL;PUBLISHED;1999;EUR;POL;SA_BEER;3.74;3.74;;;
GISAHPOL;PUBLISHED;1999;EUR;POL;SA_WINE;1.86;1.86;;;
GISAHPOL;PUBLISHED;1999;EUR;POL;SA_SPIRITS;2.62;2.62;;;
GISAHPOL;PUBLISHED;1999;EUR;POL;SA_OTHER_ALCOHOL;0;0;;;
GISAHPOL;PUBLISHED;1999;EUR;POL;SA_TOTAL;8.22;8.22;;;
GISAHPRT;PUBLISHED;1990;EUR;PRT;SA_BEER;4.10;4.1;;;
GISAHPRT;PUBLISHED;1990;EUR;PRT;SA_WINE;9.33;9.33;;;
GISAHPRT;PUBLISHED;1990;EUR;PRT;SA_SPIRITS;0.92;0.92;;;
GISAHPRT;PUBLISHED;1990;EUR;PRT;SA_OTHER_ALCOHOL;0.86;0.86;;;
GISAHPRT;PUBLISHED;1990;EUR;PRT;SA_TOTAL;15.21;15.21;;;
GISAHPRT;PUBLISHED;1991;EUR;PRT;SA_BEER;4.07;4.07;;;
GISAHPRT;PUBLISHED;1991;EUR;PRT;SA_WINE;9.07;9.07;;;
GISAHPRT;PUBLISHED;1991;EUR;PRT;SA_SPIRITS;0.85;0.85;;;
GISAHPRT;PUBLISHED;1991;EUR;PRT;SA_OTHER_ALCOHOL;0.79;0.79;;;
GISAHPRT;PUBLISHED;1991;EUR;PRT;SA_TOTAL;14.78;14.78;;;
GISAHPRT;PUBLISHED;1992;EUR;PRT;SA_BEER;3.94;3.94;;;
GISAHPRT;PUBLISHED;1992;EUR;PRT;SA_WINE;8.82;8.82;;;
GISAHPRT;PUBLISHED;1992;EUR;PRT;SA_SPIRITS;0.85;0.85;;;
GISAHPRT;PUBLISHED;1992;EUR;PRT;SA_OTHER_ALCOHOL;0.76;0.76;;;
GISAHPRT;PUBLISHED;1992;EUR;PRT;SA_TOTAL;14.36;14.36;;;
GISAHPRT;PUBLISHED;1993;EUR;PRT;SA_BEER;3.90;3.9;;;
GISAHPRT;PUBLISHED;1993;EUR;PRT;SA_WINE;8.60;8.6;;;
GISAHPRT;PUBLISHED;1993;EUR;PRT;SA_SPIRITS;0.86;0.86;;;
GISAHPRT;PUBLISHED;1993;EUR;PRT;SA_OTHER_ALCOHOL;0.81;0.81;;;
GISAHPRT;PUBLISHED;1993;EUR;PRT;SA_TOTAL;14.17;14.17;;;
GISAHPRT;PUBLISHED;1994;EUR;PRT;SA_BEER;4.05;4.05;;;
GISAHPRT;PUBLISHED;1994;EUR;PRT;SA_WINE;8.43;8.43;;;
GISAHPRT;PUBLISHED;1994;EUR;PRT;SA_SPIRITS;0.78;0.78;;;
GISAHPRT;PUBLISHED;1994;EUR;PRT;SA_OTHER_ALCOHOL;0.79;0.79;;;
GISAHPRT;PUBLISHED;1994;EUR;PRT;SA_TOTAL;14.05;14.05;;;
GISAHPRT;PUBLISHED;1995;EUR;PRT;SA_BEER;3.92;3.92;;;
GISAHPRT;PUBLISHED;1995;EUR;PRT;SA_WINE;8.16;8.16;;;
GISAHPRT;PUBLISHED;1995;EUR;PRT;SA_SPIRITS;0.72;0.72;;;
GISAHPRT;PUBLISHED;1995;EUR;PRT;SA_OTHER_ALCOHOL;0.79;0.79;;;
GISAHPRT;PUBLISHED;1995;EUR;PRT;SA_TOTAL;13.59;13.59;;;
GISAHPRT;PUBLISHED;1996;EUR;PRT;SA_BEER;3.87;3.87;;;
GISAHPRT;PUBLISHED;1996;EUR;PRT;SA_WINE;7.53;7.53;;;
GISAHPRT;PUBLISHED;1996;EUR;PRT;SA_SPIRITS;0.70;0.7;;;
GISAHPRT;PUBLISHED;1996;EUR;PRT;SA_OTHER_ALCOHOL;0.75;0.75;;;
GISAHPRT;PUBLISHED;1996;EUR;PRT;SA_TOTAL;12.84;12.84;;;
GISAHPRT;PUBLISHED;1997;EUR;PRT;SA_BEER;3.88;3.88;;;
GISAHPRT;PUBLISHED;1997;EUR;PRT;SA_WINE;7.22;7.22;;;
GISAHPRT;PUBLISHED;1997;EUR;PRT;SA_SPIRITS;0.71;0.71;;;
GISAHPRT;PUBLISHED;1997;EUR;PRT;SA_OTHER_ALCOHOL;0.77;0.77;;;
GISAHPRT;PUBLISHED;1997;EUR;PRT;SA_TOTAL;12.58;12.58;;;
GISAHPRT;PUBLISHED;1998;EUR;PRT;SA_BEER;3.80;3.8;;;
GISAHPRT;PUBLISHED;1998;EUR;PRT;SA_WINE;7.16;7.16;;;
GISAHPRT;PUBLISHED;1998;EUR;PRT;SA_SPIRITS;0.71;0.71;;;
GISAHPRT;PUBLISHED;1998;EUR;PRT;SA_OTHER_ALCOHOL;0.81;0.81;;;
GISAHPRT;PUBLISHED;1998;EUR;PRT;SA_TOTAL;12.48;12.48;;;
GISAHPRT;PUBLISHED;1999;EUR;PRT;SA_BEER;3.89;3.89;;;
GISAHPRT;PUBLISHED;1999;EUR;PRT;SA_WINE;6.72;6.72;;;
GISAHPRT;PUBLISHED;1999;EUR;PRT;SA_SPIRITS;1.81;1.81;;;
GISAHPRT;PUBLISHED;1999;EUR;PRT;SA_OTHER_ALCOHOL;0.76;0.76;;;
GISAHPRT;PUBLISHED;1999;EUR;PRT;SA_TOTAL;13.18;13.18;;;
GISAHMDA;PUBLISHED;1992;EUR;MDA;SA_BEER;0.56;0.56;;;
GISAHMDA;PUBLISHED;1992;EUR;MDA;SA_WINE;7.55;7.55;;;
GISAHMDA;PUBLISHED;1992;EUR;MDA;SA_SPIRITS;1.94;1.94;;;
GISAHMDA;PUBLISHED;1992;EUR;MDA;SA_OTHER_ALCOHOL;0.01;0.01;;;
GISAHMDA;PUBLISHED;1992;EUR;MDA;SA_TOTAL;10.06;10.06;;;
GISAHMDA;PUBLISHED;1993;EUR;MDA;SA_BEER;0.47;0.47;;;
GISAHMDA;PUBLISHED;1993;EUR;MDA;SA_WINE;7.34;7.34;;;
GISAHMDA;PUBLISHED;1993;EUR;MDA;SA_SPIRITS;3.79;3.79;;;
GISAHMDA;PUBLISHED;1993;EUR;MDA;SA_OTHER_ALCOHOL;0.01;0.01;;;
GISAHMDA;PUBLISHED;1993;EUR;MDA;SA_TOTAL;11.60;11.6;;;
GISAHMDA;PUBLISHED;1994;EUR;MDA;SA_BEER;0.38;0.38;;;
GISAHMDA;PUBLISHED;1994;EUR;MDA;SA_WINE;7.77;7.77;;;
GISAHMDA;PUBLISHED;1994;EUR;MDA;SA_SPIRITS;8.16;8.16;;;
GISAHMDA;PUBLISHED;1994;EUR;MDA;SA_OTHER_ALCOHOL;0.01;0.01;;;
GISAHMDA;PUBLISHED;1994;EUR;MDA;SA_TOTAL;16.31;16.31;;;
GISAHMDA;PUBLISHED;1995;EUR;MDA;SA_BEER;0.45;0.45;;;
GISAHMDA;PUBLISHED;1995;EUR;MDA;SA_WINE;5.35;5.35;;;
GISAHMDA;PUBLISHED;1995;EUR;MDA;SA_SPIRITS;10.01;10.01;;;
GISAHMDA;PUBLISHED;1995;EUR;MDA;SA_OTHER_ALCOHOL;0.01;0.01;;;
GISAHMDA;PUBLISHED;1995;EUR;MDA;SA_TOTAL;15.82;15.82;;;
GISAHMDA;PUBLISHED;1996;EUR;MDA;SA_BEER;0.36;0.36;;;
GISAHMDA;PUBLISHED;1996;EUR;MDA;SA_WINE;4.80;4.8;;;
GISAHMDA;PUBLISHED;1996;EUR;MDA;SA_SPIRITS;11.27;11.27;;;
GISAHMDA;PUBLISHED;1996;EUR;MDA;SA_OTHER_ALCOHOL;0.01;0.01;;;
GISAHMDA;PUBLISHED;1996;EUR;MDA;SA_TOTAL;16.44;16.44;;;
GISAHMDA;PUBLISHED;1997;EUR;MDA;SA_BEER;0.38;0.38;;;
GISAHMDA;PUBLISHED;1997;EUR;MDA;SA_WINE;2.87;2.87;;;
GISAHMDA;PUBLISHED;1997;EUR;MDA;SA_SPIRITS;13.14;13.14;;;
GISAHMDA;PUBLISHED;1997;EUR;MDA;SA_OTHER_ALCOHOL;0;0;;;
GISAHMDA;PUBLISHED;1997;EUR;MDA;SA_TOTAL;16.40;16.4;;;
GISAHMDA;PUBLISHED;1998;EUR;MDA;SA_BEER;0.44;0.44;;;
GISAHMDA;PUBLISHED;1998;EUR;MDA;SA_WINE;1.99;1.99;;;
GISAHMDA;PUBLISHED;1998;EUR;MDA;SA_SPIRITS;14.44;14.44;;;
GISAHMDA;PUBLISHED;1998;EUR;MDA;SA_OTHER_ALCOHOL;0;0;;;
GISAHMDA;PUBLISHED;1998;EUR;MDA;SA_TOTAL;16.87;16.87;;;
GISAHMDA;PUBLISHED;1999;EUR;MDA;SA_BEER;0.31;0.31;;;
GISAHMDA;PUBLISHED;1999;EUR;MDA;SA_WINE;2.41;2.41;;;
GISAHMDA;PUBLISHED;1999;EUR;MDA;SA_SPIRITS;11.64;11.64;;;
GISAHMDA;PUBLISHED;1999;EUR;MDA;SA_OTHER_ALCOHOL;0.01;0.01;;;
GISAHMDA;PUBLISHED;1999;EUR;MDA;SA_TOTAL;14.37;14.37;;;
GISAHROU;PUBLISHED;1990;EUR;ROU;SA_BEER;2.89;2.89;;;
GISAHROU;PUBLISHED;1990;EUR;ROU;SA_WINE;3.17;3.17;;;
GISAHROU;PUBLISHED;1990;EUR;ROU;SA_SPIRITS;2.86;2.86;;;
GISAHROU;PUBLISHED;1990;EUR;ROU;SA_OTHER_ALCOHOL;0;0;;;
GISAHROU;PUBLISHED;1990;EUR;ROU;SA_TOTAL;8.92;8.92;;;
GISAHROU;PUBLISHED;1991;EUR;ROU;SA_BEER;2.71;2.71;;;
GISAHROU;PUBLISHED;1991;EUR;ROU;SA_WINE;3.31;3.31;;;
GISAHROU;PUBLISHED;1991;EUR;ROU;SA_SPIRITS;2.89;2.89;;;
GISAHROU;PUBLISHED;1991;EUR;ROU;SA_OTHER_ALCOHOL;0;0;;;
GISAHROU;PUBLISHED;1991;EUR;ROU;SA_TOTAL;8.91;8.91;;;
GISAHROU;PUBLISHED;1992;EUR;ROU;SA_BEER;2.78;2.78;;;
GISAHROU;PUBLISHED;1992;EUR;ROU;SA_WINE;3.12;3.12;;;
GISAHROU;PUBLISHED;1992;EUR;ROU;SA_SPIRITS;2.91;2.91;;;
GISAHROU;PUBLISHED;1992;EUR;ROU;SA_OTHER_ALCOHOL;0;0;;;
GISAHROU;PUBLISHED;1992;EUR;ROU;SA_TOTAL;8.81;8.81;;;
GISAHROU;PUBLISHED;1993;EUR;ROU;SA_BEER;2.76;2.76;;;
GISAHROU;PUBLISHED;1993;EUR;ROU;SA_WINE;3.87;3.87;;;
GISAHROU;PUBLISHED;1993;EUR;ROU;SA_SPIRITS;2.38;2.38;;;
GISAHROU;PUBLISHED;1993;EUR;ROU;SA_OTHER_ALCOHOL;0;0;;;
GISAHROU;PUBLISHED;1993;EUR;ROU;SA_TOTAL;9.01;9.01;;;
GISAHROU;PUBLISHED;1994;EUR;ROU;SA_BEER;2.64;2.64;;;
GISAHROU;PUBLISHED;1994;EUR;ROU;SA_WINE;3.27;3.27;;;
GISAHROU;PUBLISHED;1994;EUR;ROU;SA_SPIRITS;1.93;1.93;;;
GISAHROU;PUBLISHED;1994;EUR;ROU;SA_OTHER_ALCOHOL;0;0;;;
GISAHROU;PUBLISHED;1994;EUR;ROU;SA_TOTAL;7.84;7.84;;;
GISAHROU;PUBLISHED;1995;EUR;ROU;SA_BEER;2.46;2.46;;;
GISAHROU;PUBLISHED;1995;EUR;ROU;SA_WINE;3.73;3.73;;;
GISAHROU;PUBLISHED;1995;EUR;ROU;SA_SPIRITS;2.01;2.01;;;
GISAHROU;PUBLISHED;1995;EUR;ROU;SA_OTHER_ALCOHOL;0;0;;;
GISAHROU;PUBLISHED;1995;EUR;ROU;SA_TOTAL;8.20;8.2;;;
GISAHROU;PUBLISHED;1996;EUR;ROU;SA_BEER;2.24;2.24;;;
GISAHROU;PUBLISHED;1996;EUR;ROU;SA_WINE;3.80;3.8;;;
GISAHROU;PUBLISHED;1996;EUR;ROU;SA_SPIRITS;2.01;2.01;;;
